,genes,symbol,entrezgene,log_fold_change,p_val,pval_adj,total_num_of_ligands,path,geneNames,num_genesinpathway,num_genesinbigM,geneNamesDE,num_genesDE,hypergeometric
37,ENSG00000128052,KDR,3791,1.5183518,0.0004610044614324684,0.006115932728614789,8,WP_ANGIOGENESIS,"TIMP2,TEK,SMAD1,HIF1A,MAPK1,TIMP3,PDGFB,VEGFA,KDR,PDGFRA,FGFR2,PIK3CA,ANGPT1,FGF2,MAPK14,CREBBP,FLT1,PLCG1,ARNT,AKT1,PTK2,SRC,NOS3,MMP9",24,24,"TEK,KDR,PDGFRA,FGFR2,ANGPT1,MMP9",6,0.002525071987622914
38,ENSG00000128052,KDR,3791,1.5183518,0.0004610044614324684,0.006115932728614789,8,WP_CARDIAC_PROGENITOR_DIFFERENTIATION,"nan,TGFB1,nan,NRG1,IGF1,nan,ROR2,MYLK3,MEF2C,GATA4,FOXA2,SOX17,PDGFRA,CXCR4,TNNI3,nan,MESP1,NOTCH1,SIRPA,NANOG,nan,nan,BMP1,SCN5A,nan,LIN28B,ANPEP,NKX2-5,PAX6,NOG,KIT,BMP4,FGF2,MAPK14,nan,ACTC1,nan,DKK1,nan,KDR,ISL1,NCAM1,nan,THY1,GSK3B,MESP2,nan,INHBA,TBX20,SOX1,MYL2,SOX2,MIXL1",53,41,"PDGFRA,BMP1,SCN5A,ANPEP,KDR,TBX20,MYL2",7,0.017232727980158867
39,ENSG00000128052,KDR,3791,1.5183518,0.0004610044614324684,0.006115932728614789,8,WP_EGFR_TYROSINE_KINASE_INHIBITOR_RESISTANCE,"HGF,NRG2,RPS6KB2,PRKCG,RPS6KB1,NRAS,IGF1R,NRG1,RPS6,CCND1,JAK1,BCL2L11,JAK2,BRAF,BCL2,MYC,BCL2L1,IGF1,GAS6,AXL,PLCG1,NF1,PRKCA,PLCG2,PRKCB,SHC4,FOXO3,EIF4EBP1,EIF4E,GAB1,RRAS2,SHC2,PDGFA,MAPK1,PDGFB,MAPK3,PDGFRA,IL6R,EIF4E2,PDGFD,IL6,ARAF,MTOR,AKT1,RRAS,AKT2,SHC3,SRC,KRAS,VEGFA,MET,SOS1,STAT3,HRAS,BAD,EGF,PDGFC,FGF2,GRB2,PDGFRB,MRAS,PIK3R3,EGFR,PIK3R1,PIK3R2,KDR,SHC1,TGFA,RAF1,FGFR2,ERBB3,ERBB2,FGFR3,PIK3CA,PDPK1,PIK3CB,BAX,PIK3CD,PTEN,GSK3B,AKT3,SOS2,MAP2K1,MAP2K2",84,84,"MYC,PDGFRA,IL6R,KDR,FGFR2",5,0.7012786068230578
40,ENSG00000128052,KDR,3791,1.5183518,0.0004610044614324684,0.006115932728614789,8,WP_EXTRACELLULAR_VESICLES_IN_THE_CROSSTALK_OF_CARDIAC_CELLS,"nan,nan,SPP1,MIR17HG,STAT3,nan,nan,SORBS2,BIRC5,HSPB1,EGF,IGF1,CD81,nan,SOD1,EGFR,PDLIM5,GATA4,TLR4,nan,KDR,nan,nan,PTEN,IL6,ETS2,CD63,MMP9",28,20,"KDR,MMP9",2,0.22512385198153534
41,ENSG00000128052,KDR,3791,1.5183518,0.0004610044614324684,0.006115932728614789,8,WP_FOCAL_ADHESION,"HGF,CCND1,BCL2,LAMA1,SHC4,VWF,PDGFA,PDGFB,PDGFRA,FLNB,FLNA,PXN,nan,VTN,TESK2,FLNC,FLT1,PDGFRB,ITGA6,PIK3R1,PIK3R2,KDR,PAK1,ITGA1,ITGA2,PIK3CA,PDPK1,PIK3CB,PIK3CD,PTEN,RHOA,FN1,STYK1,PIP5K1C,CAPN2,MAPK9,MYL2,MAPK10,MAP2K1,MYL5,MYLK,PAK3,nan,nan,ARHGAP35,ARHGAP5,PAK2,CTNNB1,ITGA2B,ITGA3,ITGA4,PAK4,ITGA5,ITGA7,ITGB3,ITGB4,PPP1R12B,ITGB5,nan,ITGB7,PDGFD,MYL12A,ITGAV,PPP1CB,PPP1CC,ACTB,TNK2,ITGB1,PTK2,SRC,PPP1R12A,TNR,BCAR1,PARVG,RAC2,RAC3,TNXB,COL4A4,COL4A2,COL4A1,COL2A1,EGF,CRKL,COL1A2,COL1A1,CRK,ELK1,ITGB8,PTK6,nan,CAV1,ACTG1,MYL9,CAV2,nan,RAC1,nan,EGFR,RAF1,COL6A2,COL5A2,GSK3B,LAMA2,COL4A6,LAMA3,ACTN4,DIAPH1,RELN,PAK6,ACTN1,nan,IGF1R,LAMB2,LAMB3,LAMC1,PARVB,IGF1,nan,LAMC2,CDC42,LAMA4,MYLK3,LAMA5,LAMB1,ITGA11,SHC2,THBS1,ROCK2,THBS3,THBS2,TNC,TXK,BLK,VEGFD,MYLK2,TNK1,LINC02478,MET,SOS1,HRAS,THBS4,nan,ROCK1,nan,CCND2,PDGFC,PPP1R12C,CCND3,PARVA,ERBB2,MYLPF,AKT3,COL5A3,PRKCG,BRAF,VAV3,PRKCA,PRKCB,MAPK1,MAPK3,VAV2,nan,TLN1,RAP1A,RAP1B,TLN2,AKT1,MYLK4,SHC3,AKT2,BIRC2,PGF,VASP,nan,JUN,VEGFA,SPP1,VEGFC,VEGFB,BIRC3,BAD,RAPGEF1,XIAP,ILK,GRB2,COMP,LAMC3,nan,DOCK1,MAPK8,VCL,PIK3R3,nan,ZYX,SHC1,PPP1CA,FYN,ITGA8,ITGA10,nan,RASGRF1,MYL12B",202,186,"PDGFRA,KDR,MYL2,MAPK10,ITGB4,ITGB7,COL4A4,COL2A1,COL1A2,LAMA2,COL4A6,RELN,THBS2,BLK,TNK1,ITGA10",16,0.3652465635156257
42,ENSG00000128052,KDR,3791,1.5183518,0.0004610044614324684,0.006115932728614789,8,WP_FOCAL_ADHESIONPI3KAKTMTORSIGNALING_PATHWAY,"HGF,nan,GNGT2,nan,OSMR,GNG11,GNG10,GNG7,GNG5,GNG4,LAMA1,GNG3,GNB3,GNB2,nan,nan,PPARGC1A,RAB10,nan,NOS2,FOXO3,NOS3,ULK1,FOXO1,VWF,nan,HIF1A,IRS2,PDGFA,PDGFB,PDGFRA,nan,VTN,INSR,LPAR1,PIK3C2A,PIK3C2B,GHR,MDM2,FLT4,RPTOR,FLT1,PDGFRB,RHEB,ITGA6,ACACA,PIK3CG,PIK3R1,PIK3R2,KDR,ITGA2,PHLPP2,IKBKB,PIK3CA,PIK3CB,PDPK1,PIK3CD,CAB39L,PTEN,nan,nan,FN1,AKT1S1,nan,RAB14,IRS1,MAP2K1,MAP2K2,nan,nan,nan,CDC37,ITGAE,TSC1,nan,NRAS,RAB2A,IL3RA,CREB1,HSP90AA1,nan,IL2RB,nan,nan,nan,ITGA2B,ITGA3,ITGA4,ITGA5,ITGA7,nan,TEK,ITGB3,ITGB4,ITGB5,nan,CREB3L2,SREBF1,ITGB7,IL6R,ANGPT1,ANGPT2,EFNA2,EFNA1,PDGFD,PPP2R3C,HSP90AB1,CDKN1B,CDKN1A,IL4R,ATF6B,nan,CASP9,MTOR,ATF2,ITGAV,TSC2,ITGAX,ITGB1,ITGB2,PTK2,EFNA5,EFNA4,EFNA3,TNR,TNXB,nan,PPP2R2B,COL4A4,nan,nan,COL4A2,FGF7,nan,COL4A1,nan,COL3A1,COL2A1,PPP2R1B,nan,nan,EGF,FGF2,COL1A2,FGF1,nan,COL1A1,IFNAR2,IFNAR1,IL7R,ITGB8,PPP2CA,PPP2CB,EGFR,nan,PPP2R1A,LPAR6,RAF1,FGFR4,FGFR2,FGFR3,COL6A2,FGFR1,COL5A2,PHLPP1,GSK3B,FGF14,FGF13,COL5A1,FGF12,COL4A6,LAMA2,FGF11,LAMA3,nan,nan,PPP2R3A,PIK3IP1,PPP2R5A,EPHA2,PPP2R5B,PPP2R5C,RELN,PPP2R5D,PPP2R5E,CREB5,RPS6KB2,RPS6KB1,EPAS1,nan,FGF22,LPAR3,IGF1R,RPS6,LAMB2,nan,LAMB3,EIF4B,LAMC1,F2R,nan,IGF1,LAMC2,PPP2R2D,LAMA4,LAMA5,EIF4EBP1,LAMB1,EIF4E,ITGA11,THBS1,THBS3,THBS2,STRADA,RAB11B,TNC,TBC1D1,EIF4E2,GNG12,VEGFD,SLC2A1,nan,SLC2A3,nan,FGF18,SLC2A4,RAB8A,nan,PRKAA1,PRKAA2,LINC02478,SOS1,MET,nan,HRAS,THBS4,LPAR5,nan,nan,nan,HSP90B1,KIT,PDGFC,ELAVL1,FGF17,FGF16,LPAR4,MLST8,PFKFB4,HIF3A,DDIT4,EPOR,AKT3,nan,CREB3,nan,PFKFB2,PFKFB3,COL5A3,CAB39,STK11,KITLG,NGFR,JAK1,JAK2,JAK3,NGF,MAPK1,MAPK3,PIK3R4,CREB3L1,nan,nan,GYS1,COL11A2,COL11A1,FOXA1,CREB3L4,AKT1,AKT2,PGF,KRAS,PELO,SPP1,VEGFA,nan,VEGFC,VEGFB,CSF3,BAD,CSF1R,GNG2,CSF1,GRB2,COMP,LAMC3,GNB4,LIPE,GNB1,LPAR2,CRTC2,nan,nan,ATF4,nan,ITGA8,IKBKG,ITGA10,nan",309,258,"GNG3,NOS2,PDGFRA,FLT4,KDR,IL3RA,TEK,ITGB4,ITGB7,IL6R,ANGPT1,EFNA5,COL4A4,COL3A1,COL2A1,COL1A2,FGFR4,FGFR2,COL4A6,LAMA2,RELN,THBS2,FGF17,FGF16,HIF3A,JAK3,ITGA10",27,0.08162882412301074
43,ENSG00000128052,KDR,3791,1.5183518,0.0004610044614324684,0.006115932728614789,8,WP_GENES_CONTROLLING_RENAL_NEPHROGENESIS,"NCK1,nan,SIX1,VEGFA,CD2AP,FOXD1,nan,ROBO2,FOXC1,LAMB2,GDNF,KIRREL1,FOXC2,HOXD11,PDGFRB,ITGA3,TCF21,LHX1,nan,RET,NCK2,nan,SLIT2,PDGFB,KDR,CXCL12,CXCR4,FGFR2,WNT4,WT1,HOXA11,nan,EYA1,ITGA8,NOTCH2,ITGB1,CD36,nan",38,32,"ROBO2,KDR,FGFR2,CD36",4,0.11923073428116726
44,ENSG00000128052,KDR,3791,1.5183518,0.0004610044614324684,0.006115932728614789,8,WP_HIPPOMERLIN_SIGNALING_DYSREGULATION,"IGF1R,CCND1,FOXM1,MYC,AJUBA,CDH1,RBX1,TAFAZZIN,LATS1,ITGA11,PDGFRA,SAV1,INSR,LINC02478,MET,CDH2,nan,LIN28B,HRAS,KIT,FLT4,nan,FLT1,PDGFRB,ITGA6,PRKAR1A,KDR,MST1,PLCB4,ITGA1,PRKAR1B,PAK1,PRKAR2A,ITGA2,CTNNA1,CDH12,CCN2,CDH10,NTRK1,nan,NTRK2,CDH8,nan,CDH6,DDB1,CDH5,CDH4,nan,PRKACA,PRKACB,nan,CDH11,PAK3,CUL4A,nan,nan,TEAD4,ITGAE,NF2,TEAD1,nan,NRAS,nan,TEAD3,nan,PAK2,NGFR,nan,nan,YY1AP1,CTNNB1,nan,CDH15,CDH13,PRKAR2B,ITGA2B,STK3,ITGA3,ITGA4,PAK4,ITGA5,ITGA7,TEK,ITGB3,ITGB4,TEAD2,AMOT,ITGB5,nan,ITGB7,CDH24,CDH22,LATS2,PPP1R14A,CD44,ITGAV,PPP1CB,PPP1CC,ITGAX,ITGB1,ITGB2,PTK2,PPP1R12A,KRAS,VGLL4,nan,nan,nan,CSF1R,ITGB8,EGFR,DCAF1,PPP1CA,FGFR4,FGFR2,FGFR3,FGFR1,ITGA8,ITGA10,EPHA2,nan,PAK6,CXCL10",123,104,"MYC,CDH1,PDGFRA,FLT4,KDR,CCN2,CDH10,TEK,ITGB4,ITGB7,CDH22,FGFR4,FGFR2,ITGA10",14,0.023295669384712066
45,ENSG00000128052,KDR,3791,1.5183518,0.0004610044614324684,0.006115932728614789,8,WP_MELANOMA,"NRAS,FOS,CREB1,CDK6,CDK4,CCND1,PREX2,BRAF,NF1,CDH1,LAMTOR3,GRIN2A,SHC2,MAPK1,nan,MAPK3,CDKN2A,CDKN1A,ETS1,ARAF,AKT1,CALM1,AKT2,CALM2,E2F1,KRAS,GRM3,STK19,GADD45B,CALM3,SOS1,HRAS,MDM2,BAD,KIT,GADD45G,GRB2,BAK1,E2F3,ELK1,nan,E2F2,VCL,PIK3R3,RAC1,POLK,CALML4,PIK3R1,PIK3R2,KDR,MITF,TP53,PAK1,RAF1,nan,ERBB4,PIK3CA,PIK3CB,BAX,PIK3CD,PTEN,DDB2,AKT3,SOS2,MAP2K1,MAP2K2,GADD45A,RB1",68,65,"PREX2,CDH1,KDR",3,0.7946106298280914
46,ENSG00000128052,KDR,3791,1.5183518,0.0004610044614324684,0.006115932728614789,8,WP_NEOVASCULARISATION_PROCESSES,"TGFB3,NFKB1,TGFBR1,NFKB2,KITLG,SMAD5,TGFB1,EPHB4,TGFB2,SMAD9,KIT,FLT4,EPHB2,MAPK8,ACVRL1,HIF1A,SMAD1,SMAD2,MAPK1,KDR,MAPK3,SMAD3,PDGFB,CXCL12,RELA,RELB,CXCR4,JAG1,ANGPT1,DLL4,NOTCH1,AKT1,MAPK9,NOTCH3,REL,NOTCH4,MMP9",37,37,"FLT4,KDR,ANGPT1,NOTCH3,MMP9",5,0.08008467423487917
47,ENSG00000128052,KDR,3791,1.5183518,0.0004610044614324684,0.006115932728614789,8,WP_NETRINUNC5B_SIGNALING_PATHWAY,"PTPN11,TNF,NTN1,ARHGEF12,DAPK1,PRKCA,CCL2,CASP3,INPP5D,YAP1,UNC5B,ITGB4,MAPK1,MAPK3,SELE,VCAM1,nan,PLEKHH1,ALPL,AKT1,SRC,PTK2,JUN,AGAP2,ICAM1,PPP2R1B,MAPK14,COL1A1,ROBO4,RAC1,KDR,TP53,RAF1,PPP1CA,IL1A,NTN4,CIP2A,PTK2B,PIK3CA,CCN2,RGMA,DCSTAMP,RHOA,nan,FYN,CDH5,nan,RLF,PTPA,NEO1,MAP2K1,MAP2K2",52,49,"DAPK1,ITGB4,ALPL,KDR,NTN4,CCN2,DCSTAMP",7,0.04561730016023655
48,ENSG00000128052,KDR,3791,1.5183518,0.0004610044614324684,0.006115932728614789,8,WP_PATHWAYS_IN_CLEAR_CELL_RENAL_CELL_CARCINOMA,"SHMT2,TGFB3,nan,TPI1,ACLY,TSC1,DEPTOR,EP300,TGFB1,FASN,nan,TGFB2,SHMT1,ALDOC,KCNJ2,GPI,ENO3,nan,ENO2,CDH13,PFKP,KSR1,HIF1A,PGK1,PLOD2,PDGFB,nan,PDGFRA,HK2,HK1,BHLHE41,CREBBP,GAPDH,MTOR,SLC2A1,PGBD5,AKT1,ARNT,TSC2,CAMK1,SETD2,LDHD,VEGFA,BAP1,ME1,SDSL,ENPP3,STAT3,nan,MDH1,PSAT1,GRB10,LDHA,RPTOR,FLT1,PGM1,nan,PDGFRB,RHEB,PKM,SDS,ACACA,EGFR,CEP290,ACACB,KDM5C,RAPGEF5,MLST8,KDR,PFKL,PFKM,PBRM1,ENO1,SSPN,PHGDH,TOX2,PTEN,PGM2,LDHC,AKT1S1,ALDOA,nan,VHL,SQSTM1,PSPH,ZEB1,LDHB",87,80,"ALDOC,PDGFRA,LDHD,ME1,KDR,LDHC",6,0.4928508570618349
49,ENSG00000128052,KDR,3791,1.5183518,0.0004610044614324684,0.006115932728614789,8,WP_PATHWAYS_REGULATING_HIPPO_SIGNALING,"PRKD3,IGF1R,CDC42,CDH1,TAFAZZIN,LATS1,nan,PDGFRA,INSR,PRKAA1,PRKAA2,PRKAB1,MET,PRKAB2,CDH2,nan,KIT,FLT4,nan,FLT1,PDGFRB,PRKAG2,PRKAG1,PLCB2,SMAD2,PRKAR1A,PLCB3,SMAD3,KDR,PLCB4,MST1,PRKAR1B,PRKAR2A,CDH12,CDH10,NTRK1,nan,NTRK2,CDH8,RHOA,nan,CDH6,CDH5,CDH4,nan,PRKACA,PRKACB,nan,TCF7,TCF7L2,CDH11,PRKCD,PRKCE,PRKCG,PRKCH,PRKCI,TEAD4,NF2,TEAD1,TEAD3,NGFR,TCF7L1,nan,nan,YY1AP1,CTNNB1,nan,CDH15,CDH13,PRKAR2B,STK3,PRKCA,PRKCB,TEK,TEAD2,CDH24,CDH22,LATS2,PRKCZ,nan,LEF1,MTOR,PRKCQ,GNAI2,nan,GNA11,CSF1R,RAC1,EGFR,FGFR4,FGFR2,PLCB1,FGFR3,FGFR1,GNAS,GNAQ,GNAL,GNAI3,EPHA2",99,87,"CDH1,PDGFRA,FLT4,KDR,CDH10,TEK,CDH22,FGFR4,FGFR2",9,0.1784808142509831
50,ENSG00000128052,KDR,3791,1.5183518,0.0004610044614324684,0.006115932728614789,8,WP_PI3KAKT_SIGNALING_PATHWAY,"HGF,nan,GNGT2,nan,OSMR,GNG11,GNG10,MCL1,CCND1,GNG7,BCL2,GNG5,MYC,GNG4,BCL2L1,nan,PKN3,LAMA1,GNG3,GNB3,GNB2,nan,nan,MYB,FOXO3,RBL2,NOS3,VWF,nan,PDGFA,PDGFB,PDGFRA,PIK3AP1,nan,VTN,INSR,LPAR1,GHR,MDM2,nan,nan,FLT4,FLT3LG,RPTOR,nan,nan,FLT1,PDGFRB,RHEB,ITGA6,PIK3CG,PIK3R1,PIK3R2,KDR,RELA,ITGA1,nan,ITGA2,PHLPP2,IKBKB,PIK3CA,PIK3CB,PDPK1,PIK3CD,PTEN,nan,nan,FN1,nan,IRS1,MAP2K1,MAP2K2,nan,nan,CDC37,TSC1,NRAS,IL3RA,nan,CREB1,nan,HSP90AA1,nan,CDK6,nan,nan,IL2RB,nan,nan,CDK4,nan,nan,THEM4,CDK2,ITGA2B,ITGA3,ITGA4,ITGA5,ITGA7,nan,TEK,ITGB3,ITGB4,ITGB5,nan,CREB3L2,ITGB7,IL7,nan,nan,IL6R,ANGPT1,ANGPT2,EFNA2,EFNA1,PDGFD,nan,nan,PPP2R3C,IL6,nan,HSP90AB1,CDKN1B,nan,CDKN1A,CHUK,IL4R,nan,ATF6B,nan,CASP9,nan,nan,MTOR,ATF2,ITGAV,TSC2,ITGB1,PTK2,EFNA5,EFNA4,EFNA3,TNR,NFKB1,nan,PPP2R2A,TNXB,nan,PPP2R2B,COL4A4,nan,nan,nan,COL4A2,FGF7,nan,COL4A1,FGF5,COL2A1,PPP2R1B,nan,nan,EGF,FGF2,COL1A2,FGF1,nan,COL1A1,IFNAR2,IFNAR1,IL7R,ITGB8,PPP2CA,PPP2CB,RAC1,EGFR,nan,PPP2R1A,LPAR6,TP53,nan,RAF1,TGFA,COL9A1,FGFR4,FGFR2,COL6A3,FGFR3,COL6A2,FGFR1,COL6A1,PHLPP1,GSK3B,FGF14,FGF13,FGF12,COL4A6,LAMA2,FGF11,COL4A5,LAMA3,nan,nan,PPP2R3A,PPP2R5A,BDNF,EPHA2,PPP2R5B,PPP2R5C,RELN,PPP2R5D,PPP2R5E,CREB5,RPS6KB2,RPS6KB1,nan,FGF22,LPAR3,nan,IGF1R,RPS6,LAMB2,LAMB3,EIF4B,BCL2L11,LAMC1,F2R,nan,nan,IGF1,LAMC2,COL9A3,COL9A2,PPP2R2D,LAMA4,LAMA5,EIF4EBP1,LAMB1,EIF4E,ITGA11,THBS1,THBS3,G6PC3,THBS2,PPP2R3B,TNC,EIF4E2,GNG12,VEGFD,nan,FGF18,nan,PRKAA1,PRKAA2,LINC02478,SOS1,MET,nan,HRAS,THBS4,LPAR5,nan,nan,nan,HSP90B1,KIT,CCND2,PDGFC,nan,CCND3,NTF4,CCNE1,SGK2,FGF17,LPAR4,CCNE2,MLST8,SGK3,DDIT4,NTRK1,NTRK2,EPOR,AKT3,SOS2,nan,nan,CREB3,KITLG,STK11,PKN1,PKN2,nan,LAMB4,NGFR,JAK1,BRCA1,JAK2,JAK3,PRKCA,NGF,TLR4,MAPK1,MAPK3,CREB3L1,nan,TLR2,nan,GYS1,CREB3L4,AKT1,nan,AKT2,PCK2,PGF,KRAS,SPP1,VEGFA,nan,VEGFC,VEGFB,CSF3,nan,BAD,CSF1R,GNG2,CSF1,GRB2,COMP,LAMC3,GNB4,SGK1,PIK3R3,GNB1,LPAR2,nan,nan,nan,ATF4,nan,ITGA8,IKBKG,GNB5,ITGA10,nan,nan",345,269,"MYC,GNG3,PDGFRA,FLT4,KDR,IL3RA,TEK,ITGB4,ITGB7,IL6R,ANGPT1,EFNA5,COL4A4,COL2A1,COL1A2,FGFR4,FGFR2,COL6A3,COL4A6,LAMA2,RELN,COL9A3,THBS2,FGF17,JAK3,TLR2,ITGA10",27,0.11921685047998026
51,ENSG00000128052,KDR,3791,1.5183518,0.0004610044614324684,0.006115932728614789,8,WP_RAS_SIGNALING,"PTPN11,RASSF1,GNGT2,nan,nan,RALBP1,HTR7,GNG11,GNG10,RASAL2,IGF1R,GNG7,PLA2G12A,GNG5,GNG4,BCL2L1,nan,GNG3,GNB3,GNB2,PLA1A,nan,CDC42,RASSF5,RALA,SHC4,RALB,GAB1,RRAS2,SHC2,nan,nan,PDGFRA,nan,RGL1,GNG12,nan,RRAS,CALM1,INSR,nan,CALM2,CALM3,PLA2G6,SHOC2,nan,ABL1,SYNGAP1,nan,BRAP,PLA2G4A,ABL2,MET,SOS1,PLA2G5,HRAS,KIT,nan,FLT4,nan,FLT1,nan,PDGFRB,RASGRP2,PLA2G1B,PIK3R1,RAPGEF5,PIK3R2,KDR,RELA,PAK1,IKBKB,PIK3CA,nan,ARF6,PIK3CB,TIAM1,PIK3CD,NTRK1,NTRK2,RHOA,PLA2G4B,PRKACA,AKT3,KSR2,PRKACB,SOS2,nan,nan,MAPK9,MAPK10,RASGRP1,REL,MAP2K1,MAP2K2,PAK3,PRKCG,NRAS,nan,RASA4B,PAK2,NGFR,nan,RASGRP3,PLCG1,NF1,PLCG2,PLA2G4C,PRKCA,KSR1,PLD1,PRKCB,PLAAT3,STK4,PAK4,PLD2,GRIN2B,GRIN2A,LAT,nan,TEK,MAPK1,MAPK3,nan,RASAL3,RAP1A,EXOC2,CHUK,RAP1B,ETS2,ETS1,RGL2,AKT1,PLA2G3,SHC3,AKT2,TTBK1,RALGDS,RAB5A,KRAS,RAB5B,NFKB1,RAC2,RAC3,BAD,CSF1R,GNG2,GRB2,GNB4,ELK1,MRAS,AFDN,MAPK8,nan,RASA4,FOXO4,PIK3R3,RAB5C,RAC1,EGFR,CALML4,SHC1,nan,nan,RAF1,RIN1,GNB1,FGFR4,FGFR2,FGFR3,FGFR1,nan,RASA3,nan,PLCE1,GNB5,IKBKG,GAB2,RASA1,EPHA2,RASA2,RASGRF1,nan,RASGRF2,PAK6",185,158,"GNG3,PDGFRA,PLA2G5,FLT4,RASGRP2,KDR,MAPK10,RASA4B,RASGRP3,GRIN2B,TEK,RASAL3,FGFR4,FGFR2",14,0.3228026446558089
52,ENSG00000128052,KDR,3791,1.5183518,0.0004610044614324684,0.006115932728614789,8,WP_ROBO4_AND_VEGF_SIGNALING_PATHWAYS_CROSSTALK,"SLIT2,KDR,VEGFA,ROBO4,RAC1,SRC",6,6,KDR,1,0.08152371253168426
